blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
12561494,1622722508,0x2cb84ac63fcf847fdd493aa758d8c033d2ca59bb5f9eb2031d24f5ded36328a6,3,0xcc50224a155db49d94b65dd5a7ee6d1691c1b38cbfdbb087458305c5ab4d6ec4,0xebe0140f9c9e803861d14ff9d7400168e030e582,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,381148098,Tether USD,USDT,6,128,108181,20000000000,85712,8774093,deprecated,26839
12561498,1622722525,0xc07e891a4e53905165f3c05e9aebe7d4156d23a8904fa5fa29260449c7b80c9f,784,0xb9c7daad4d921fa81bf64d4b4e8a97a9facb7f364ca29ea5b0cfa2a1582e0654,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc344f940332d3aa76e4f20d7352aaf086480111f,1384027736,Tether USD,USDT,6,191,284923,20000000000,268716,13478656,deprecated,26835
12561499,1622722533,0xe6ea066eb1cf15de6489f100c1f7aa25abd24ef3c821ba2d74fe840fab6b34b8,1842,0x8102a4cd8f6152665bc279cc8dcceedb9d6ea15a17326785fc0291b9053ddbe4,0x570d27d9c49d8f0dc4aa072fac3a152364738b15,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,20000000000,Tether USD,USDT,6,143,108181,28000000000,85712,5382883,deprecated,26834
12561500,1622722546,0x0df061b66de42a6ccd385ce67d95e1a41ccdaf73d1cab749ba1831c0a183d493,1837,0x09d3d056241770e9fbc662f4f8920f7165e51827ddcbd0503d031f3b04535dc7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5d6c164b3fcfa01ff49135c8af3d4445886a4ba2,7835934733,USD Coin,USDC,6,41,245901,24000000000,230021,8101147,deprecated,26833
12561501,1622722554,0xb8a88f9dee22d6285e05f98f9961f2287a30b80e685417191e9aa5e317693e5c,27,0xcdf31a668b2fe9baa10d1e591bb066c1847c852c43d6175735de42e0a43660bb,0x677d982f810c39b110bad4b4bfbcfc29d980e899,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1167190220180631721016,Ocean Token,OCEAN,18,21,109538,25000000000,87069,1266389,deprecated,26832
12561503,1622722582,0x59dc1467a8add38b59936a87384d3a9611d0e85470079cb3e5b7da37adba815c,4,0x2e5f9c769f853ef382b96b13e723e88ba181a46073a6c05956865bbbda14d962,0xe86297580abc60f504514ae3e514a0db8ade98db,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,544080000,Tether USD,USDT,6,109,108169,21000000000,85700,12510745,deprecated,26830
12561505,1622722594,0xf43d95ccf84f2c0afa6b4d5f7ff1595d15ecf48a6d1e8514d7d7c060f0f1683c,7,0x46cbce43d6c1a7dbbff80b1a18d93e6bfbdc654bb35bd124845050f56fd93f1a,0x05810c8ee86c32a7090f2f8dd0f6521270b6550c,0x0000000000085d4780b73119b644ae5ecd22b376,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2066314000000000000000,TrueUSD,TUSD,18,212,112735,20000001459,105266,12778183,deprecated,26828
12561506,1622722611,0x89274a949eba0f4ac4c9b4b75b7425e19af3e88cfd29a0895ea69e19480beaa9,457,0xfb39bb599f6a4e39eb0913ca2f092381bf607ebfb079be358a8f9b7327c4e1ee,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x6b175474e89094c44da98b954eedeac495271d0f,0xb50b62cd2ca26afaf170974d3752c0cfcc13f632,15000000000000000000000,Dai Stablecoin,DAI,18,54,309993,20000001459,294675,5474358,deprecated,26827
12561509,1622722668,0x50db44efcdc934bd2a1c0b9902a670366e7cd645410ecde584c3b96b1d59b6ef,44,0x09ffa0b2482677f3f4ac3c2c75046e07a8b9e0b8ea51a63c7805ec4ce47902bd,0xe0b5f93d4e7390312246580719f2b1bc97a1a093,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,21031020812086607606314,Dai Stablecoin,DAI,18,76,97273,27000000000,74804,5172824,deprecated,26824
12561510,1622722677,0xa22ea46aca14e1502adc39f09e13c146be1f325432b23863964448d5773bc222,6,0x09f7f706a8eaab6e107472bb9ae54245d396fd9bcf4954813b84c82fd4631a1c,0xf1b54e4453c6121953ed0e9dfaa0222ca4a4a0c4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2020893121,USD Coin,USDC,6,170,114675,22000000000,92206,11035642,deprecated,26823
12561511,1622722679,0x657a64df82fe694856f57ccca72ff1971eff73c9cea57cdc2c47cba2d480b57c,21,0x43d000504ab55efe00bbd2b660872c153ebe87517103781070080f71a588a75f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x3c7e77dc474bba4bca4dc9ee12f08633d37899f5,5109088,Wrapped BTC,WBTC,8,162,280676,27000000000,264883,7093242,deprecated,26822
12561513,1622722706,0x26fad6a0a19706c12ef79c144a18e0ef0b60e5863ca698538cc9ea2f30e1584a,1,0x590e78efdf2e604c462f758133b381b85d607ef86933d4305c19cf8fddebdb2d,0xd50ceae3dd50a8de3a0766bcbfd8e6c41979b6c4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,3138130517,USD Coin,USDC,6,111,114675,20000000000,92206,6072388,deprecated,26820
12561517,1622722758,0x41d0c233a497c95ec67d2023c9b96a7ab8df2b9a31fa51a90612b13cb02640b5,41,0x271c0f52a1529edb17ec8814d25dded2b7d38dd789a3e1f3d221ddb5c7f7aba7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xc4c2614e694cf534d407ee49f8e44d125e4681c4,0xaf79296fdedc03e7ab5675a09ba6f8b35fcaea14,43926946570000000000,Chain Games,CHAIN,18,50,274916,20000000000,259034,4215298,deprecated,26816
12561518,1622722759,0x127393d325cdbd46d364367b4ac2b5f988ce265c69905a4eba03e34845045486,243,0x909ef6a8a633286b3172e2d7ba4a62ab27e0528ac18d225578f9d1a8b6b17e04,0x86fa0f83fd5f11589322f688e4fae0cd116241be,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,564836952,Wrapped BTC,WBTC,8,19,103153,20000000000,80684,1772580,deprecated,26815
12561518,1622722759,0x57438f3d3923b9c462843592b5c29c48a784b96dc0c77f8ed0e2b4ad74970573,22,0x909ef6a8a633286b3172e2d7ba4a62ab27e0528ac18d225578f9d1a8b6b17e04,0x93bdd1d1d668f8405b9898c46c59915e03266396,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2000000000000000000000,Dai Stablecoin,DAI,18,167,111093,17000000000,78525,14372736,deprecated,26815
12561521,1622722819,0xffd7c23fdc71d3ccb74fac7bdbdc07731e062ab3744590e2c965b242e9ec1e46,15,0x93f8ef2f81c083fd3f8c10b71e942dc7f6314ddfc8cc33f566bd4f7ea3f27519,0xff647ac5c5597b4d556297851489e60ddfbf4bdd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,4998067289,USD Coin,USDC,6,74,114687,23000000000,92218,5946816,deprecated,26812
12561521,1622722819,0xead4ab3e385851de83a008f12d6ceb0a644aa433b38f6c9363683ff71d885ffa,1279,0x93f8ef2f81c083fd3f8c10b71e942dc7f6314ddfc8cc33f566bd4f7ea3f27519,0x71abba53768a3d8fab89ff22aba855d36aaf0147,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,500000000000000000000,Route,ROUTE,18,80,102845,23000000000,95376,6433883,deprecated,26812
12561525,1622722876,0x9bb4c87675b7e7ec361ea59ed5234bea07e112aa4736be187efc1cee29a3b264,15,0xc23d276e0a2ced8b78eeaee8854d3431953ba30fa5948397df69fe6504c25dce,0x7c5a58bb60f37967491f46b11252c36a932cdd5c,0x514910771af9ca656af840dff83e8264ecf986ca,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,50734885730000000000,ChainLink Token,LINK,18,146,100531,20000000000,78062,10486848,deprecated,26808
12561527,1622722901,0xdfbe6bc4ca8af0fb2bac0ef102e9a4cd8e75eff86455e6c914c7d0fd5af0c025,768,0xd8afaf75cff176c68840a1f309c048412009fb8c3180e487b0f581c05f3c60a5,0x625b237bab99ba69bcbd998566269447fd1c1993,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,387075399718634664126,Route,ROUTE,18,200,102869,22100000000,80400,11439829,deprecated,26806
12561531,1622722989,0xd821977d452069dc0a290eccaadddac4afb49467be3ebb5ad197b572e1950d49,312,0x4278a7225af7407efe74dd9d4bbf0eb9dd5e5d1b4ca3ef2fad785b049dcf6996,0x937d36cad73587447221fad6ebc940e90c7ef981,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1856557900000000000000,Graph Token,GRT,18,132,102308,22000000000,79839,10634740,deprecated,26802
12561532,1622722998,0xdb0ca48ed719ec8073a6a0982e571b1ef8954b887930e781ce570f1bcc666aca,578,0x3f5f7dcef0bfc28c097113ce1904c5020d3140ff83f10e14cf40e78ae283abaf,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x913d8adf7ce6986a8cbfee5a54725d9eea4f0729,0x461337d4f089adf16455acb785415f6437da0c24,100000000000000000000,EASY,EASY,18,13,279152,21000000000,263378,2830242,deprecated,26801
12561532,1622722998,0x843837b3009e92053ca0c5df479551f0dd664613b94f5ad4ab07b5d68d98134e,77,0x3f5f7dcef0bfc28c097113ce1904c5020d3140ff83f10e14cf40e78ae283abaf,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x9b02dd390a603add5c07f9fd9175b7dabe8d63b7,0x393c4dbd93a8921da8c7633d2f2a98e55867c789,4402373584072466554,Shopping.io,SPI,18,68,272464,20000000000,256750,14028639,deprecated,26801
12561533,1622723001,0xb2b49dc61a5f6671d21fb092239540820f3deb36d1479ac8fd75480325780411,2288,0x1f47a0edba3b761a1ef510a0a11ff532c761a9326f4c954f9df4f8ed62bf85cd,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x467bccd9d29f223bce8043b84e8c8b282827790f,0xe82f35ffa47704d47681a21d47db24d7b3436789,83352007,Telcoin,TEL,2,213,267164,30000000000,251452,12767230,deprecated,26800
12561534,1622723041,0xfb40ee0e5428ac1bd3768494ea45ca3fc33146ea7c69ac1ddf911d3ead7978a8,384,0x2b155cfd7d1fda6ebb8c7a457cd3cb4184da44f625dc80490e390fb58d9dfdf2,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9b6cea9e33285fa9301d718d005c49485eb7c3d8,2600330115,USD Coin,USDC,6,108,313287,30000000000,297407,7866224,deprecated,26799
12561540,1622723224,0xd9ee480ccc2820e630932635fa31118a3c37266ddc253d28d2c9d607ff6fee4c,203,0x1639b239e4c458be5aecf42fc6b077585cf3afc528daa53213d77ed3173735e3,0xc29f2f4016fdb29a40b24c301b7142c2e975761b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,22980000000,USD Coin,USDC,6,178,114675,29000000000,107206,11660660,deprecated,26793
12561542,1622723240,0xb7654b2824b6736fb61102d4033080776bf3eebe465939eceb53a60b0fec4a32,255,0xf68c9faf7dc1efa1a147c2f7a12c4249962766c57978f823720ab085f48d74e8,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x80dc296635dd7f69a38afd305b0df2f2769ee502,2508000065,USD Coin,USDC,6,125,273244,30000000000,257364,8137018,deprecated,26791
12561544,1622723254,0x0ba5cc8e54cb6ce2c0d87c9bcc5d22108102c5f24e6b7f2903e66bc680a4efbe,475,0xb9537ee9f693c8bd567238d80c716a7a630478c468ac18aba236c2ca809effda,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xdac17f958d2ee523a2206206994597c13d831ec7,0xcc173213e12453c256450b262b1b77ff5f05610b,100078900709,Tether USD,USDT,6,134,306398,23000000000,290739,12923524,deprecated,26789
12561545,1622723257,0x90e9b9e3c469fdd2439c3f121f2cbb68549a087e4e6d600da34842497375b372,60,0xa1581a1c1bb6feb577716e5f80ab33d07fe5a63cb4e0ddf4049c4176e9ab19ef,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xfb0978bc6bcfe15954046d3c096747138bbf36df,18188200251,USD Coin,USDC,6,177,291033,22000000000,274326,14248009,deprecated,26788
12561549,1622723291,0xccaff1859cac94273af0ef33f870f7cfa9569e6ff94883ee563c3056b7e9c3f1,4228,0xd7fd8418f1dd37bac8db597fa8f020f13e4f73c7e7108b5b7e48ffdef4fd58df,0x13556e5d0ce2b4ca2d42d0f64091d55c067f4910,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1987491758642751128542,DFYN Token,DFYN,18,109,102147,36000000000,79678,5248080,deprecated,26784
12561551,1622723337,0x925518f58e328d64f08d8695151a493f21eddfe7ba0cdd40e10ce4693c828892,177,0x4fc83ada522ab18d65e319f15dd5f9eb324e004d82191183895917eec79d52ba,0x200229c2375a61a3be38e80959d658940781f878,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,9780620376000000000000,Dai Stablecoin,DAI,18,60,97261,25000000000,74792,5413772,deprecated,26782
12561553,1622723362,0x505d7f5eebfe8fac1f44eec98b2ab9dd278b1219d6bf57fd46f02c4c94270f5a,4503,0x2209e00f6ce3d1c8823bca0459e5f0f52094793451d089a481391e98c95d605d,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xcd464ef9bc58b581a36902736cfd9db366ef9ca6,134625183,Wrapped BTC,WBTC,8,95,279750,24000001459,263957,5420469,deprecated,26780
12561553,1622723362,0xdaf4e806ccf4fff35dfed7184bb7a97e21525c4d2af1ba2dd22707fe2fc6e9e9,114,0x2209e00f6ce3d1c8823bca0459e5f0f52094793451d089a481391e98c95d605d,0xef73675812a88be798ba22e0009d1215e0eeccd5,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,15332119310000000000,Uniswap,UNI,18,104,102818,23000000000,80349,6671840,deprecated,26780
12561553,1622723362,0xc79bbadd6fa89fa3d47713bac0a244d25989d01c587a62cc0177db6b89de8a52,6,0x2209e00f6ce3d1c8823bca0459e5f0f52094793451d089a481391e98c95d605d,0x1967b8a305c152898ca71e035891b6bc9e176737,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,8997500000,USD Coin,USDC,6,106,114687,23000000000,92218,6929224,deprecated,26780
12561553,1622723362,0x41ef451e55b488a0edc83d1ef762c97353cfc769f3508f39766eb36f53ec6f57,1479,0x2209e00f6ce3d1c8823bca0459e5f0f52094793451d089a481391e98c95d605d,0x0c4085d8e714ca77ac5f46cd2b80a92d238a7cd3,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,270344477295366980137732,Dai Stablecoin,DAI,18,109,97273,23000000000,74804,7109937,deprecated,26780
12561554,1622723367,0x98a0ff693a2279ee3e986de1e9e46fea47267751582e663aaa14d909e1c72baf,7,0xd5b1f0e00e6860e5468527e1261fccbabf5497e3038bf5da5e4a5d6a0c36ab9b,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x389960b78ab39e6c2a5938fdb16bf1f6e033a8f7,687106099,USD Coin,USDC,6,113,292636,20000000000,275929,12776574,deprecated,26779
12561555,1622723369,0x744594725ba21cc6f11f196d715e9175c81a657c675e911bc906230ae433d6ab,10,0x17b9d2bd6557f4f05b9d375055e8e6e109365c3a09c8ee02eccb3118f63c4fe8,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x6ca1304727706d8dea1afa15f04144cf8fa8711b,8948417346440955261,SushiToken,SUSHI,18,165,275544,20000000000,259840,10794828,deprecated,26778
12561555,1622723369,0xb3eb7e9ed81f33321c6483a03b80c431a50f230688b61ccc16dc0b8de6b0bac8,6,0x17b9d2bd6557f4f05b9d375055e8e6e109365c3a09c8ee02eccb3118f63c4fe8,0xe5d5c8cd1c546af0ec68f68a509546263083ed66,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,10000000000,USD Coin,USDC,6,198,114675,20000000000,92206,14316686,deprecated,26778
12561567,1622723579,0x28d65f739f74b67e668370888c985857e18e512b6dfe537719944145f65ab2d7,507,0x0849feafa99f5835027dd67042f0ad8f2032f4d2a327d128136e6384bb127433,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x2a149dc9a2d3517029209572c60f1c1c434656a2,3793626735813165406844,SushiToken,SUSHI,18,115,277939,27000000000,262235,9148129,deprecated,26766
12561572,1622723651,0x95727e80c5f2583adfd0470007f09fd088b28db7d81e2e99efb6ecbccc84efae,80,0x0bc88c32d5f93e1ce2de16e47bd32b2a0f0b0ac8d89c9875bfa8819f0d24b4cf,0x2783ff5bb4423abecc15720549d1272f65e6390d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,25000000000,USD Coin,USDC,6,62,114675,24000000000,107206,8650431,deprecated,26761
12561572,1622723651,0x7c4f98c270e494aecf784e50e428781bff4d44b3cb5495fb0338618bd19d6050,2,0x0bc88c32d5f93e1ce2de16e47bd32b2a0f0b0ac8d89c9875bfa8819f0d24b4cf,0x35eefe4ba2d79dd14a6ebb0f5f47417aefb5db73,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,41177869,USD Coin,USDC,6,94,114675,24000000000,92206,9875696,deprecated,26761
12561572,1622723651,0x735d0781abfb218fa5b7b165a469e1b96bced3564d6e505ca8c2386305f12754,27,0x0bc88c32d5f93e1ce2de16e47bd32b2a0f0b0ac8d89c9875bfa8819f0d24b4cf,0x3da506a9b3f01cb8d9f026aee0fd270f0a17cd40,0xf8939164a46fbe9fc923f837221eb541e3c7e7b0,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,10000000000000000000,Penky,PENKY,18,141,102228,23000000000,79759,12874847,deprecated,26761
12561572,1622723651,0x843c2e06227fdbb8281f12cad440580368c3dba3f2392b807e08516ec27c707d,1,0x0bc88c32d5f93e1ce2de16e47bd32b2a0f0b0ac8d89c9875bfa8819f0d24b4cf,0xf93db08e3430e4e98f3ae1020edc72cf4fdcf787,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,7698585928,Tether USD,USDT,6,146,108193,23000000000,85724,13799545,deprecated,26761
12561580,1622723739,0xcb60a581a7487891d5ff4b8ced88c5b33310bdb34ed6bb3d71fab01eba5f1c06,425,0xcece245c38daa4108cac191de4f5d2f0651d61fe289d4b171b6954db0a8886fa,0x3cd9addac171d8fec86646473d6a37556df58afe,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,60299875215430644190,Route,ROUTE,18,191,102869,24000000000,80400,12934876,deprecated,26753
12561581,1622723756,0xda643c51893fa34498b608c0251115f25204d1e03cb434c06a0dd751ef35344b,163,0xca617e0bf485641f84edce0b877b15efbd01d49d9a79a82cd7c48d058509e045,0x56bb3a51c2d20c60fed183d930ac6297d0101bfa,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,413780529023601811424,Dai Stablecoin,DAI,18,95,97249,22000000000,74780,14480295,deprecated,26752
12561582,1622723760,0x1b295b9e501bc3c34c326ba9565e1d81bebeb356a7b916ef5b42c0edf2365d5b,514,0xdf3ea8ee3112eb8e5718d3406bc53ebb6d46da061272fe1bf549d93b86d13cbb,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd128903e03f7833b0d157a196ca9ee910b399d3e,21274000000,USD Coin,USDC,6,41,292840,32000000000,276133,2848272,deprecated,26751
12561583,1622723770,0xa5f844aa456164686577ba5701d662a23fffb3ed1ebf4d349e774d0b0d23695d,10,0x8afb5fd669296a66f3dfb6b7d778e8229ae9746b815342724c4c703eba14ea5b,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xdac17f958d2ee523a2206206994597c13d831ec7,0x1fbb211b32731865d8934be43288a3d717c079b4,1225180999,Tether USD,USDT,6,148,270583,22000000000,254924,11808931,deprecated,26750
12561584,1622723779,0x157d9e9d61aefef15f5b257c1beffa862e73fc63d74a06132d4898d6a6ec27c7,9,0x32e9ae493697e238ecaa0eb17e819493087fdb0f3265adb490f925bd263e505f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x20272463aa2a7c0e3f11555b4fb9cb542278b316,1000000000,USD Coin,USDC,6,47,327574,22000000000,310867,4043376,deprecated,26749
12561585,1622723782,0x444b2e1460cf654b3e4bb93b37e7f4b5b1b247c9730b267a05149ef67dbfddb5,479,0xaab6d6c1d72b8b07ceacb1a2fe88d900810b0a338f4d97bd9e855296211a4190,0xcc173213e12453c256450b262b1b77ff5f05610b,0x853d955acef822db058eb8505911ed77f175b99e,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,99857747422422892163262,Frax,FRAX,18,42,102429,26000000000,79960,2696900,deprecated,26748
12561586,1622723790,0x732da7557dbb592634f5742958201b77e76befd9c84402d33e1104bb924831c0,9,0x33756f2f9dba748f3fd5f1f104878222afaa0deb2c43d39fa60c212dc9287360,0x227d1789621eb59ca0bdf8aacaefd46347011c2d,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,607924139210000000000,Dai Stablecoin,DAI,18,221,97249,24000000000,74780,14207284,deprecated,26747
12561587,1622723812,0x473fc72387cd5df3be3879cc8f5f3f02933ca7568dff37b2aa91f141e62eaf16,31,0x52d3368b1c926b03397cc30b255e9e60f4eb53d3aec9f136912d5ea9be663bc3,0xa7b10d745f3ddc8d039a39293a82705cd5915c01,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,112131913960258970799,Dai Stablecoin,DAI,18,71,97261,23000000000,74792,6411254,deprecated,26746
12561592,1622723898,0x1c9c34e90e2c7b2881c5a28f060607b31f7e02ff9ac2c0c93dc5328c34532868,4009,0x6d01d2c8610802cc13219f2c9b42a5bc2dd0e9840a7180448a547ae2bd7a0edf,0x760497bffaed0850eb7db38b5a28abc3b1c656e7,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1510971551396796159127,Route,ROUTE,18,57,102869,27000000000,80400,7503555,deprecated,26741
12561596,1622723938,0xc1194483d3f065a1460021305a6046e74676a80e6587fd4c357dd0553ccea5b0,13,0x476fa5a9666006d49fc70ad5e1d804d8b4242cff3b56ed77bacd48d26b7bebdc,0xe3371dc662e0186888562537a0636e53f0c1aa0e,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,4200000010,Tether USD,USDT,6,93,108181,23000000000,85712,8252398,deprecated,26737
12561596,1622723938,0x8c2fc76319b859d97fc8d1820a92f5bc2001437eb0af3fef008c175841eabc6e,31,0x476fa5a9666006d49fc70ad5e1d804d8b4242cff3b56ed77bacd48d26b7bebdc,0x52232cfeb58bf7b6d4e8e767ad3ac232e1497432,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,9597390368520000000000,Dai Stablecoin,DAI,18,100,97261,23000000000,74792,9434405,deprecated,26737
12561600,1622723976,0x2a694c651275aed8ea3a06c9f1d57ac0175b0684384cc9f4a9e5490e6a6d5ece,416,0x51779be995b9c294025287dce02576bc79ff78f72ff8d4c76097df02936e25a3,0x57e19c3cd3fdc6beb23b84aa17885d535e5fb2a9,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1959709299630272942632,Route,ROUTE,18,83,102869,26000000000,80400,4476183,deprecated,26733
12561600,1622723976,0x5a5ddc97c775e5b5718eda2aa8661d67958ea8b2621b7ae94d18c3b80b36cb1a,10,0x51779be995b9c294025287dce02576bc79ff78f72ff8d4c76097df02936e25a3,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc13ef3780c602e6309962e2fbfc8715409625cbc,560000000,USD Coin,USDC,6,182,330629,20000000000,313922,11798005,deprecated,26733
12561606,1622724065,0x0f6ba3a0bda4f51ab0423e32408cd510ec75a05a9e5c7f2f6e3add31d4af7734,1022,0xd13f1d25db56a5b608d112300c1434d34462527646c9d58923bfa39665b3f133,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9e4543a713696031d370066c6258f53abaf594a7,12577151007,USD Coin,USDC,6,76,272130,30000000000,256250,4104948,deprecated,26727
12561607,1622724075,0xa6ab22efd65adf60485cb24bfc1f6d0cd2eb9c76603c534c74e94a5a89238312,110,0x9efeb1ad5e9b848368c3506ef64cd864d104a88be178e52d91beb38444ac6725,0xe8fd6e7e759f33ea9bda1151667de7cb7e7454ad,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1000000000,USD Coin,USDC,6,72,114663,26000000000,92194,3559378,deprecated,26726
12561610,1622724094,0x05dc2acdbfb97aa5b0c2c3cc5130abdcb583f80cc84e3515103a02044fd32cbd,61,0xa9a682a9257d0be80fd4af1653603dea8e59d197743d65ebef19e31030c111bf,0xf7f0cfc3772d29d4cc1482a2acb7be16a85a2223,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,239870000000,Tether USD,USDT,6,30,108193,26000000000,85724,3366641,deprecated,26723
